timestamp,building,floor_area,zone_name,category,meter_id,area_m2,energy_kwh,avg_power_kw,occupancy_level,outside_temp_c,is_weekend,working_hours,time_period,notes
6/1/2026 00:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,4.78,4.78,Very Low,9.8,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,3.3,3.3,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,1.92,1.92,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,3.18,3.18,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,8.64,8.64,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,0.78,0.78,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,2.99,2.99,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,2.15,2.15,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,2.9,2.9,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,7.58,7.58,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,0.68,0.68,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,2.77,2.77,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,1.61,1.61,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,22.04,22.04,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,6.37,6.37,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,7.04,7.04,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,0.49,0.49,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,2.62,2.62,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,0.98,0.98,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,0.48,0.48,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.8,0.8,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,1.33,1.33,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 05:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,3.7,3.7,Very Low,8.6,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,14.58,14.58,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,25.28,25.28,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,7.78,7.78,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,6.11,6.11,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,7.82,7.82,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,13.01,13.01,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,23.6,23.6,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,7.09,7.09,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,5.5,5.5,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,8.32,8.32,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,12.28,12.28,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,20.18,20.18,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,5.55,5.55,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,5.52,5.52,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,6.79,6.79,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,21.97,21.97,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,7.76,7.76,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,20.55,20.55,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,4.3,4.3,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,4.29,4.29,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,3.8,3.8,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,2.97,2.97,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.8,0.8,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.36,0.36,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 06:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,4.29,4.29,Medium,9.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,13.59,13.59,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,25.65,25.65,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,7.92,7.92,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,6.83,6.83,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,7.41,7.41,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,12.93,12.93,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,21.94,21.94,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,6.68,6.68,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,5.67,5.67,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,8.34,8.34,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,12.71,12.71,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,20.63,20.63,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,6.15,6.15,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,5.24,5.24,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,6.3,6.3,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,22.55,22.55,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,7.78,7.78,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,20.78,20.78,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,4.77,4.77,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,4.77,4.77,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,3.66,3.66,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,2.99,2.99,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.79,0.79,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.35,0.35,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 07:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,4.16,4.16,Medium,11.3,FALSE,FALSE,Start-up / Pre-occupancy,Start-up / Pre-occupancy; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,34.17,34.17,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,38.69,38.69,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,17.78,17.78,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,8.74,8.74,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,15.83,15.83,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,27.66,27.66,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,36.36,36.36,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,14.36,14.36,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,8.16,8.16,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,17.13,17.13,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,23.32,23.32,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,34.1,34.1,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,12.49,12.49,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,7.08,7.08,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,14.49,14.49,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,21.51,21.51,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,9.04,9.04,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,30.01,30.01,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,9.97,9.97,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,5.86,5.86,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,8.52,8.52,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,5.08,5.08,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.79,0.79,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.35,0.35,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 08:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,5.04,5.04,High,11.4,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 09:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,30.3,30.3,High,12.3,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/1/2026 09:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,42.19,42.19,High,12.3,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
